ID,Ws,WD_cos,WD_sin,temp,SurfPressure,ln(conc)
7944,4.54,-0.06279052,-0.998026728,272.3,805,6.62E+00
7945,3.61,-0.63607822,-0.771624583,272.7,804,5.24E+00
7946,3.64,-0.671720589,-0.740804596,270.3,804,3.86E+00
7947,4.34,-0.315649037,-0.948876012,271.5,804,3.51E-01
7948,4.39,-0.355106962,-0.934825676,271.7,804,3.13E+00
7949,3.78,-0.34037955,-0.940288127,271.5,804,-4.17E-01
7950,5.71,-0.142628934,-0.989776231,271.7,803,-1.85E+00
7951,7.06,0.128795597,-0.991671162,272.9,803,-1.80E+00
7952,6.5,0.045362988,-0.99897057,273.9,803,5.83E-02
7953,6.18,0.107999356,-0.994150964,274.3,803,9.08E-01
7954,3.86,-0.147809411,-0.989015863,275.1,803,3.27E+00
7955,5.34,-0.127064609,-0.991894443,275.5,803,-2.76E+00
7956,5.5,-0.074978727,-0.997185134,275.7,803,-1.88E+00
7957,4.81,0.144356201,-0.989525789,275.4,803,-2.23E+01
7958,4.01,0.272280247,-0.962217994,274.7,803,-1.08E+01
7959,2.45,0.113203214,-0.993571856,273.9,803,-4.20E+00
7960,3.22,-0.96944535,-0.245307386,270.7,804,0.00E+00
7961,3.37,-0.024432178,-0.99970149,270.1,802,-8.99E+00
7962,2.6,-0.54317445,-0.839619865,269.4,804,0.00E+00
7963,2.88,-0.6059884,-0.795473481,269.1,804,-5.74E+00
7964,3.16,-0.720551112,-0.693401828,268.9,804,0.00E+00
7965,3.43,-0.438371147,-0.898794046,269.3,804,-7.04E+00
7966,3.54,-0.043619387,-0.999048222,269.5,804,-1.10E+01
7967,3.77,0.214735327,-0.976672278,269.9,804,-2.10E+00
7968,3.51,-0.297374874,-0.9547608,268.8,804,-1.90E+00
7969,3.9,-0.390731128,-0.920504853,269.3,805,-2.28E+00
7970,3.8,0.071497444,-0.997440783,269.5,805,-3.07E+00
7971,3.52,0.189095443,-0.981958713,268.5,805,-3.82E+00
7972,3.84,0.587785252,-0.809016994,269.4,805,-3.70E+00
7973,3.65,0.202787295,-0.979222811,268.7,805,-4.00E+00
7974,3.29,-0.526955795,-0.849892693,267.5,806,1.52E+00
7975,4.11,0.22835087,-0.973578903,269.7,806,-8.04E+00
7976,3.67,0.052335956,-0.998629535,271,806,-3.54E+00
7977,2.65,0.0975829,-0.9952274,273.1,806,-1.24E+00
7978,3.01,0.332161132,-0.943222658,274.2,806,1.41E+00
7979,2.73,0.325568154,-0.945518576,274.9,806,9.00E+00
7980,2.12,0.372987783,-0.927836254,275.3,806,1.09E+01
7981,0.86,-0.999945169,0.010471784,275.6,806,4.00E+00
7982,1.14,-0.921185406,-0.38912395,275.5,805,6.67E+00
7983,1.47,-0.89648643,-0.443071191,274.7,805,-5.57E+00
7984,1.8,-0.650774217,-0.759271307,270.9,805,-9.77E+00
7985,2.58,-0.350207381,-0.936672189,268.2,805,2.55E-01
7986,2.71,-0.277314653,-0.960779154,268.2,805,-1.17E+00
7987,2.25,-0.474088209,-0.880477354,268.5,805,-2.82E+00
7988,1.34,-0.77384021,0.633380873,268.5,804,2.83E+00
7989,0.49,-0.919821497,-0.392337117,268.8,804,9.22E+00
7990,2.74,-0.37945616,-0.925209718,268.3,804,1.45E+01
7991,5.33,-0.586372357,-0.81004164,271.5,804,1.31E+01
7992,5.37,-0.692143174,-0.721760228,270.9,804,1.10E+01
7993,4.99,-0.790155012,-0.612907054,271.1,804,7.23E+00
7994,4.24,-0.665230355,-0.746638182,271.3,803,1.35E+01
7995,4.76,-0.652098404,-0.758134336,272.1,803,1.29E+01
7996,4.56,-0.699663341,-0.71447268,272,803,1.46E+01
7997,4.92,-0.523985906,-0.851726934,271.7,802,1.45E+01
7998,2.68,0.139173101,-0.990268069,269.6,801,1.41E+01
7999,1.15,0.369746757,-0.929132572,270.3,801,1.42E+01
8000,2.95,0.650774217,0.759271307,271.4,801,1.44E+01
8001,2.37,0.381070376,0.924546034,272.5,801,1.36E+01
8002,2.23,0.309016994,0.951056516,273.2,801,8.50E+00
8003,2.26,0.078459096,0.996917334,273.4,801,1.04E+01
8004,2.9,-0.137444546,0.990509463,273.9,801,4.00E+00
8005,3.83,0.043619387,0.999048222,273.6,800,-4.03E-01
8006,3.49,0.165047606,0.986285602,273,800,-2.32E+00
8007,3.11,-0.073238197,0.997314477,272.5,800,-3.93E+00
8008,2.38,-0.0975829,0.9952274,271.4,800,-8.50E+00
8009,2.38,0.77384021,0.633380873,271.4,800,-4.47E+00
8010,1.96,0.891006524,0.4539905,271.1,800,-6.34E+00
8011,2.35,0.095845753,0.995396198,271.2,800,-1.14E+01
8012,1.87,0.758134336,0.652098404,270.8,800,-1.35E+01
8013,1.68,0.994880709,0.101056297,270.4,799,-1.64E+01
8014,1,0.999262916,0.038387809,268.8,800,-1.44E+01
8015,1.78,-0.603207988,-0.797583929,269.3,800,-7.66E+00
8016,1.72,-0.877146164,-0.480223497,269.5,799,-2.09E+01
8017,1.04,0.566406237,0.824126189,268.9,799,-2.80E+00
8018,1.22,0.990268069,0.139173101,269.8,799,-6.74E+00
8019,1.52,0.823136369,0.567843745,269.7,799,-2.36E+00
8020,1.44,0.957319498,0.289031797,269.6,799,-2.09E+01
8021,2.05,0.337095258,0.941470545,269.7,799,-4.47E+00
8022,2.71,0.192521967,0.981292664,268.8,799,-3.86E+00
8023,1.55,0.307356618,0.951594404,268.3,799,-4.09E+00
8024,0.7,0.432085749,0.901832526,268.4,799,-4.33E+00
8025,1.09,0.377840787,0.925870585,268.8,799,-1.88E+01
8026,1.21,0.368124553,0.929776486,269.2,799,1.50E+00
8027,1.96,0.37945616,0.925209718,269.6,799,-4.10E+00
8028,2.83,0.213030386,0.977045574,269.7,800,-3.32E+00
8029,3.41,0.258819045,0.965925826,269.4,800,-1.29E+01
8030,3.57,0.277314653,0.960779154,269.1,801,-1.19E+01
8031,3.36,0.190808995,0.981627183,268.9,801,-1.21E+01
8032,2.92,0.146083029,0.989272333,268.7,802,-5.67E+00
8033,2.58,0.183951351,0.982935349,268.6,803,-2.51E+00
8034,2.05,0.109734311,0.993960955,268.3,804,-8.89E-01
8035,2,0.190808995,0.981627183,268.2,804,9.93E-01
8036,1.35,0.06279052,0.998026728,268.1,804,1.02E+00
8037,1.46,0.224951054,0.974370065,268.1,804,6.77E-02
8038,1.65,0.419452082,0.907777479,268,804,-8.66E-02
8039,1.51,0.518027009,0.85536426,267.8,805,-9.78E-01
8040,1.26,0.973578903,0.22835087,267.2,805,-4.69E+00
8041,1.3,0.978147601,0.207911691,267.9,805,-1.94E+01
8042,2.28,0.914253955,-0.405141587,267.8,804,-1.54E+01
8043,3.49,0.996194698,-0.087155743,265.6,805,-7.04E+00
8044,3.3,0.99074784,-0.135715572,265.8,805,-5.96E+00
8045,3.05,0.990509463,-0.137444546,264.6,805,-4.17E+00
8046,2.46,0.973578903,0.22835087,266.2,805,-5.67E-01
8047,2.15,0.931055816,0.364876784,265.2,806,-1.26E+00
8048,2.22,0.917060074,0.398749069,265.2,807,2.85E-01
8049,2.61,0.457097927,0.889416373,265.5,807,-2.64E+00
8050,3.01,0.397147891,0.917754626,265.7,807,-9.54E-02
8051,3.19,0.304033061,0.952661481,266.2,807,-2.65E+00
8052,2.96,0.313992456,0.949425478,266.5,808,-1.71E+00
8053,2.66,0.464842046,0.885393626,266.6,808,1.78E+00
8054,2.17,0.553391549,0.832921241,266.6,808,-1.51E+00
8055,1.74,0.576432316,0.817144898,266.5,809,-3.41E+00
8056,0.7,0.821149209,0.570713568,265.4,809,-8.73E+00
8057,2.03,0.528438335,0.848971688,265.9,809,-1.23E+01
8058,0.67,0.99756405,-0.069756474,265.8,810,-1.86E+01
8059,1.63,0.888617233,-0.458649554,263.2,811,-2.11E+01
8060,2.09,0.522498565,-0.852640164,262,811,-2.54E+01
8061,2.13,0.736097087,-0.67687597,261.9,810,-2.79E+01
8062,1.97,0.576432316,-0.817144898,262.6,811,0.00E+00
8063,2.22,0.195946144,-0.980614659,262.3,812,-7.68E+00
8064,2.75,0.05059294,-0.998719357,263.1,812,-1.04E+00
8065,3.24,0.146083029,-0.989272333,263.4,812,3.38E+00
8066,3.06,0.38912395,-0.921185406,264.8,812,1.81E+00
8067,2.7,0.250380004,-0.96814764,265.4,813,4.70E+00
8068,2.99,0.003490651,-0.999993908,264.7,813,7.14E+00
8069,3.58,0.069756474,-0.99756405,263,813,2.99E+00
8070,3.65,0.13225639,-0.99121554,262.6,813,-9.68E-01
8071,3.62,0.127064609,-0.991894443,263.6,813,8.37E-01
8072,3.04,0.163325962,-0.986572162,264.6,814,2.78E+00
8073,1.47,0.257132793,-0.966376079,266.9,814,9.11E+00
8074,0.44,0.559192903,-0.829037573,268.1,814,1.15E+01
8075,0.52,0.848048096,-0.529919264,268.8,814,1.27E+01
8076,0.86,0.955278362,0.29570805,269.1,814,1.28E+01
8077,0.8,0.999902524,-0.01396218,269.3,814,1.26E+01
8078,1.21,0.995724698,-0.092370587,269.3,814,1.09E+01
8079,1.56,0.882126866,-0.471011881,268.8,814,1.03E+01
8080,2.86,0.758134336,-0.652098404,264.9,814,1.22E+01
8081,1.21,-0.596224875,-0.802817475,264.9,814,1.18E+01
8082,3.46,0.39394191,-0.919135339,263.2,814,1.14E+01
8083,2.46,0.560638995,-0.828060335,264.1,814,1.05E+01
8084,2.57,0.068015291,-0.997684279,264.3,814,1.05E+01
8085,2.79,0.144356201,-0.989525789,263.5,813,1.08E+01
8086,3.38,0.09063258,-0.995884399,262.4,813,1.04E+01
8087,3.77,0.348572047,-0.937281989,263.1,814,1.04E+01
8088,3.71,0.392337117,-0.919821497,263.1,814,1.24E+01
8089,3.55,0.398749069,-0.917060074,263.2,814,1.37E+01
8090,2.92,0.241921896,-0.970295726,262.3,813,1.33E+01
8091,2.39,-0.483282383,-0.875464527,262.7,814,1.28E+01
8092,2.68,-0.121869343,-0.992546152,264.2,814,1.26E+01
8093,4.06,0.149535343,-0.988756381,264.9,814,9.71E+00
8094,3.99,-0.031410759,-0.99950656,264,814,5.18E+00
8095,3.83,-0.1719291,-0.985109326,262.6,814,3.39E+00
8096,3.16,-0.348572047,-0.937281989,262.3,814,1.79E+00
8097,3.28,0.204496052,-0.978867389,265.9,814,7.51E-01
8098,6.8,0.294040325,-0.955793015,266.4,813,-8.03E-01
8099,7.86,0.332161132,-0.943222658,266.5,813,-2.29E-01
8100,8.16,0.302369891,-0.953190668,266.4,814,1.34E+00
8101,7.75,0.26387305,-0.964557418,266.4,814,2.93E-01
8102,7.1,0.189095443,-0.981958713,266.2,813,-2.60E+00
8103,6.3,0.041875654,-0.99912283,265.7,813,-5.13E+00
8104,6.21,0.078459096,-0.996917334,264.5,813,-5.00E+00
8105,7.12,0.233445364,-0.97236992,265.1,811,-4.58E+00
8106,7.09,0.187381315,-0.982287251,265,811,-9.09E+00
8107,7.46,0.236838146,-0.97154912,265.1,811,-1.99E+01
8108,7.39,0.137444546,-0.990509463,265.2,812,0.00E+00
8109,7.89,0.320612991,-0.947210278,265,811,0.00E+00
8110,8.89,0.252069358,-0.96770917,265.2,811,0.00E+00
8111,9.6,0.255445758,-0.966823389,265.4,811,-8.53E-01
8112,9.02,0.327217899,-0.944948912,265.4,811,1.09E+01
8113,8.94,0.233445364,-0.97236992,265.5,811,1.44E+01
8114,9.72,0.16848938,-0.985703469,265.6,811,9.23E+00
8115,10.09,0.275637356,-0.961261696,265.2,810,1.59E+00
8116,9.53,0.270600446,-0.962691746,264.9,811,-1.69E+00
8117,9.9,0.290702194,-0.956813584,264.9,810,-6.62E+00
8118,9.85,0.318959309,-0.94776841,264.9,809,-6.83E+00
8119,10.72,0.328866647,-0.94437637,264.9,809,-1.54E+01
8120,10.8,0.219846204,-0.975534544,265.1,810,-6.95E+00
8121,10.39,0.22835087,-0.973578903,265.6,810,-1.65E+01
8122,7.66,0.392337117,-0.919821497,265.6,810,-6.68E+00
8123,5.29,0.563526049,-0.826098294,266,810,-1.65E+01
8124,3.52,0.6142852,-0.789084085,266.2,811,-7.95E+00
8125,2.65,0.65868946,-0.752414909,266.2,811,-1.05E+01
8126,2.79,0.743144825,-0.669130606,265.8,811,-6.35E+00
8127,2.34,0.653420604,-0.756995056,265.1,811,-4.10E+00
8128,2.53,-0.929776486,-0.368124553,261.6,811,-3.16E+00
8129,3.69,-0.285688367,-0.958322574,259.4,811,-2.42E+01
8130,3.8,0.395545503,-0.918446381,259.8,812,0.00E+00
8131,4.1,0.596224875,-0.802817475,260.2,813,0.00E+00
8132,3.99,0.570713568,-0.821149209,259.7,813,-3.66E+01
8133,3.87,0.630675807,-0.776046407,259.4,813,-3.66E+01
8134,3.61,0.580702956,-0.814115518,259.5,813,0.00E+00
8135,3.87,0.510542918,-0.859852272,258.9,814,-2.67E+01
8136,3.95,0.39394191,-0.919135339,258.5,814,-3.51E+00
8137,2.62,0.154710386,-0.987959866,256.4,814,1.08E+00
8138,2.48,-0.834847863,-0.55048074,255.9,814,8.92E-01
8139,3.05,-0.859852272,-0.510542918,255.8,815,-2.60E+00
8140,3.81,-0.66653247,-0.745476,256.7,815,-3.07E+00
8141,4.41,0.342020143,-0.939692621,258,815,-7.75E+00
8142,4.02,0.137444546,-0.990509463,257.7,815,1.76E+00
8143,3.25,-0.537299608,-0.843391446,255.5,815,8.06E+00
8144,2.79,-0.419452082,-0.907777479,257.6,816,7.15E+00
8145,1.44,-0.207911691,-0.978147601,262.4,816,5.54E-01
8146,1.97,-0.290702194,-0.956813584,263.9,816,3.25E+00
8147,1.93,0.012217001,-0.99992537,264.4,816,-3.08E+00
8148,2.02,0.022687334,-0.999742609,264.7,816,-3.28E+00
8149,2.17,-0.36162457,-0.932323801,264.8,816,-6.41E+00
8150,2.74,-0.28736052,-0.957822495,264.4,815,3.41E+00
8151,1.47,-0.535826795,-0.844327926,263.7,815,-1.02E+00
8152,2.8,-0.770513243,-0.63742399,259,815,-3.33E+00
8153,6.29,-0.529919264,-0.848048096,262.4,813,-1.14E+01
8154,5.42,-0.416280792,-0.909236109,262.4,813,-7.05E+00
8155,5.01,-0.35836795,-0.933580426,262.7,813,1.04E+01
8156,4.7,-0.255445758,-0.966823389,262.6,813,9.93E+00
8157,4.75,-0.235142113,-0.971961001,262.8,813,1.53E+00
8158,4.74,-0.073238197,-0.997314477,262.8,813,2.84E+00
8159,4.48,0.00698126,-0.999975631,262.6,813,3.91E+00
8160,4.34,0.026176948,-0.999657325,262.4,814,3.90E+00
8161,4.79,0.255445758,-0.966823389,263.5,814,3.21E+00
8162,5.16,0.368124553,-0.929776486,264,814,9.69E+00
8163,5.31,0.403545296,-0.914959668,264.2,814,9.77E+00
8164,5.45,0.452434709,-0.89179753,264.1,815,3.92E+00
8165,5.28,0.425779292,-0.904827052,263.8,815,4.80E+00
8166,4.7,0.267238376,-0.963630453,263.2,815,5.13E+00
8167,4.37,0.180519145,-0.983571471,262.5,815,5.39E+00
8168,3.52,-0.111468932,-0.993767919,262.7,816,4.80E+00
8169,1.38,-0.74779809,-0.663926213,266.9,816,7.11E+00
8170,1.17,-0.902585284,0.430511097,269,817,4.79E+00
8171,0.3,0.734914595,-0.67815967,270.1,817,2.29E+00
8172,0.79,0.661311865,0.75011107,270.6,817,1.45E+00
8173,0.4,0.77384021,0.633380873,270.8,817,1.08E+00
8174,0.28,0.13225639,-0.99121554,271,817,6.63E-01
8175,0.86,-0.557745109,0.830012285,269.3,817,1.31E-01
8176,3.51,-0.4539905,-0.891006524,264.1,817,4.19E-01
8177,5.28,-0.342020143,-0.939692621,267.2,815,3.48E+00
8178,5.23,-0.417867074,-0.908508178,267.7,816,4.76E+00
8179,5.31,-0.433659085,-0.901077021,267.4,816,-5.23E-02
8180,5.56,-0.444635179,-0.89571176,267.1,816,4.38E-01
8181,5.91,-0.535826795,-0.844327926,267,816,1.13E+01
8182,6.22,-0.461748613,-0.887010833,268.1,816,1.22E+01
8183,6.31,-0.458649554,-0.888617233,268.4,816,9.79E+00
8184,6.34,-0.452434709,-0.89179753,268.8,815,7.26E+00
8185,6.3,-0.46638664,-0.884580975,269.2,815,7.26E+00
8186,5.85,-0.405141587,-0.914253955,268.5,814,1.08E+01
8187,5.6,-0.409923034,-0.912120116,268.5,814,1.37E+01
8188,5.85,-0.226651307,-0.973975967,269.5,814,1.19E+01
8189,4.72,0.61152704,-0.791223533,267.7,814,1.02E+01
8190,2.98,0.49242356,-0.870355696,263.7,815,7.25E+00
8191,4.17,-0.998719357,-0.05059294,264.8,815,5.38E+00
8192,3.42,-0.921185406,-0.38912395,266.2,815,4.80E+00
8193,5.55,0.54317445,-0.839619865,270.4,815,3.96E+00
8194,8.75,0.49242356,-0.870355696,270.8,815,2.25E+00
8195,8.58,0.441505853,-0.89725837,270.6,816,1.92E+00
8196,7.28,0.371367836,-0.928485827,270.4,816,-4.43E+00
8197,6.58,0.305695305,-0.952129393,270.4,816,-3.30E+00
8198,6.57,0.231747903,-0.972775878,270,816,9.71E-01
8199,7.67,0.253757945,-0.967267753,268.7,816,3.22E-01
8200,4.26,0.027921639,-0.999610115,266.2,816,3.65E-01
8201,8.32,0.54317445,-0.839619865,267.8,815,-4.42E-01
8202,8.19,0.623879597,-0.781520472,267.9,815,-8.82E-01
8203,7.86,0.594822787,-0.803856861,267.9,816,-2.37E+00
8204,6.98,0.532876276,-0.846193166,267.7,816,-4.29E+00
8205,6.44,0.467929814,-0.88376563,267,816,-4.49E+00
8206,6.57,0.424199423,-0.905568799,266.5,817,-1.81E+00
8207,6.34,0.398749069,-0.917060074,266.4,817,2.53E+00
8208,4.31,0.008726535,-0.999961923,264.6,818,7.79E-01
8209,5.44,0.297374874,-0.9547608,265.8,817,-4.77E+00
8210,4.8,0.140901232,-0.990023658,265.9,818,-1.06E+00
8211,4.09,0.008726535,-0.999961923,265.4,818,2.63E+00
8212,5.31,0.294040325,-0.955793015,265.6,819,-2.79E+00
8213,6.86,0.560638995,-0.828060335,266.4,818,-4.18E+00
8214,6.11,0.601815023,-0.79863551,266.2,818,-2.12E+01
8215,5.13,0.58212297,-0.813100761,265.4,818,-2.29E+01
8216,4.55,0.570713568,-0.821149209,265.8,819,-2.49E+01
8217,5.73,0.784776371,-0.619779032,267.9,819,-2.71E+01
8218,6.36,0.872069272,-0.489382452,269.3,819,-1.01E+01
8219,5.33,0.837718717,-0.546101961,269.7,820,-8.27E+00
8220,4.48,0.824126189,-0.566406237,270.6,820,-6.97E+00
8221,4.08,0.776046407,-0.630675807,271,820,0.00E+00
8222,4.41,0.764921401,-0.64412363,271,820,0.00E+00
8223,3.69,0.559192903,-0.829037573,269.7,820,0.00E+00
8224,4.58,0.450877541,-0.892585818,267.2,821,0.00E+00
8225,4.85,0.441505853,-0.89725837,267.2,819,0.00E+00
8226,4.95,0.262189179,-0.965016494,267.5,820,0.00E+00
8227,4.87,0.130526192,-0.991444861,267.2,820,0.00E+00
8228,5.37,0.214735327,-0.976672278,268.7,819,0.00E+00
8229,5.5,0.118403968,-0.992965508,268.9,818,0.00E+00
8230,5.58,0.0975829,-0.9952274,269,818,0.00E+00
8231,5.68,0.071497444,-0.997440783,269.1,818,0.00E+00
8232,5.62,0.001745328,-0.999998477,269.7,818,-3.30E+00
8233,5.4,0.047106451,-0.998889875,270.3,818,-3.37E+00
8234,5.1,-0.094108313,-0.995561965,268.2,818,-3.83E+00
8235,5.01,-0.315649037,-0.948876012,267.5,818,-2.71E+00
8236,5.09,-0.272280247,-0.962217994,267.8,818,-8.30E+00
8237,5.07,-0.268919821,-0.963162567,267.5,817,-3.44E+00
8238,4.56,-0.698415285,-0.715692734,266.5,817,-2.01E+00
8239,4.51,-0.376224263,-0.926528631,267.2,816,3.15E+00
8240,3.52,-0.267238376,-0.963630453,268.6,817,-5.34E+00
8241,2.78,-0.940880769,-0.33873792,272.4,817,-2.35E+00
8242,1.74,-0.999902524,-0.01396218,274.7,817,2.05E+00
8243,1.51,-0.945518576,-0.325568154,275.8,816,1.22E+00
8244,1.29,-0.724171861,-0.689619544,276.5,816,4.04E+00
8245,1.44,-0.899557779,-0.436801788,276.5,816,4.10E+00
8246,0.69,-0.761538308,-0.648119901,276.1,816,6.73E-01
8247,3.37,-0.758134336,-0.652098404,274,815,-3.22E-01
8248,4.8,-0.304033061,-0.952661481,273.6,815,6.92E+00
8249,3.73,0.214735327,-0.976672278,270.4,812,-1.45E-01
8250,2.14,-0.052335956,-0.998629535,271.4,813,-1.45E+01
8251,1.52,0.047106451,-0.998889875,271.1,813,-1.14E+01
8252,1.92,0.62114778,-0.783693457,270.6,813,4.85E+00
8253,4.65,0.638767818,-0.769399555,270.3,812,7.74E+00
8254,5.09,0.560638995,-0.828060335,269.5,813,1.12E+01
8255,4.86,0.455544907,-0.890212805,269.3,813,3.65E+00
8256,3.91,0.170209499,-0.985407898,270.2,813,-2.55E+00
8257,3.32,0.147809411,-0.989015863,270,812,-3.69E+00
8258,3.42,-0.092370587,-0.995724698,270.3,812,-2.41E+00
8259,4.03,0.139173101,-0.990268069,269.9,812,3.95E+00
8260,1.9,0.102792537,-0.994702817,268.8,813,-2.81E+00
8261,2.93,0.371367836,-0.928485827,268.4,812,-4.25E+00
8262,2.23,0.332161132,-0.943222658,268.5,812,-2.29E+00
8263,4.3,0.652098404,-0.758134336,269.1,812,-3.89E+00
8264,4.37,0.784776371,-0.619779032,268.5,813,-1.10E+01
8265,2.7,0.661311865,-0.75011107,269.3,813,-1.06E+01
8266,4.24,0.77384021,-0.633380873,269.9,813,-7.09E+00
8267,4.94,0.699663341,-0.71447268,270.1,813,-2.09E+00
8268,5.34,0.38912395,-0.921185406,270.2,813,-4.21E+00
8269,6.24,0.353474844,-0.935444031,269.9,813,-4.65E+00
8270,5.83,0.273959219,-0.96174131,269.5,812,-2.69E+00
8271,4.2,-0.054078813,-0.99853667,268.7,812,-1.54E+01
8272,3.75,-0.554844427,-0.831954122,265.9,812,-1.12E+01
8273,3.57,-0.807989884,-0.589196357,264.3,809,-1.24E+01
8274,3.59,-0.950515732,-0.31067643,264.6,810,-1.40E+01
8275,3.93,-0.871213811,-0.490903754,265.6,809,-2.39E+01
8276,4.21,-0.653420604,-0.756995056,266.3,809,0.00E+00
8277,4.27,-0.567843745,-0.823136369,266.8,809,-8.44E+00
8278,4.2,-0.519519112,-0.85445883,267,808,-2.05E+01
8279,4.17,-0.569279523,-0.822144041,266.9,808,-1.61E+00
8280,4.4,-0.589196357,-0.807989884,267.3,807,2.37E+00
8281,5.08,-0.496973961,-0.867765453,268,806,9.53E+00
8282,5.97,-0.516533329,-0.856267085,268.6,806,1.09E+01
8283,6.1,-0.481753674,-0.87630668,269,805,3.34E+00
8284,5.63,-0.35836795,-0.933580426,268.4,805,6.73E-01
8285,5.45,-0.403545296,-0.914959668,268.5,804,1.32E+01
8286,5.2,-0.458649554,-0.888617233,268.8,804,1.42E+01
8287,5.55,-0.397147891,-0.917754626,269.4,804,1.03E+01
8288,5.91,-0.461748613,-0.887010833,269.8,804,3.90E+00
8289,6.04,-0.54170821,-0.840566603,270.8,804,2.42E+00
8290,4.78,-0.260504509,-0.965472631,271.8,804,1.32E+01
8291,3.8,0.113203214,-0.993571856,272.9,803,9.42E+00
8292,3.34,0.515038075,-0.857167301,273.2,804,8.22E+00
8293,4.95,0.483282383,-0.875464527,272.2,804,1.24E+01
8294,4.39,0.627963058,-0.778243149,271.9,804,3.86E+00
8295,1.73,0.516533329,-0.856267085,271,805,-1.62E+00
8296,2.95,0.233445364,-0.97236992,268.1,806,-3.21E+00
8297,7.98,0.825113498,-0.564967003,269.7,804,-2.47E+01
8298,11.4,0.815127796,-0.579281172,269.7,804,-8.83E+00
8299,12.01,0.776046407,-0.630675807,269.3,805,-1.11E+01
8300,11.21,0.764921401,-0.64412363,269.2,805,-5.91E+00
8301,10.1,0.781520472,-0.623879597,269.2,806,-3.66E+01
8302,7.73,0.852640164,-0.522498565,268.6,808,-3.54E+00
8303,7.6,0.933580426,-0.35836795,268.1,809,-7.02E+00
8304,8.24,0.903335293,-0.428935133,267.8,810,-8.32E+00
8305,6.34,0.89571176,-0.444635179,266.8,811,0.00E+00
8306,5.62,0.782608157,-0.622514637,265.8,812,0.00E+00
8307,6.89,0.722967146,-0.690882411,265.2,813,-9.07E+00
8308,6.97,0.702153053,-0.712026046,265.1,814,-2.20E+01
8309,6.68,0.700909264,-0.713250449,264.7,815,-2.34E+01
8310,4.61,0.580702956,-0.814115518,263.3,815,0.00E+00
8311,3.4,0.366501227,-0.930417568,261,816,0.00E+00
8312,6.84,0.713250449,-0.700909264,265.2,817,0.00E+00
8313,6.76,0.703394703,-0.710799474,266.6,817,-2.32E+01
8314,5.47,0.54024032,-0.841510782,267.9,818,0.00E+00
8315,5.09,0.207911691,-0.978147601,268.4,818,0.00E+00
8316,5.16,-1.83772E-16,-1,268.8,818,0.00E+00
8317,4.84,-0.185666615,-0.982612797,268.7,819,-1.07E+01
8318,4.69,-0.040131793,-0.999194395,268.7,819,4.12E-01
8319,5.12,-0.180519145,-0.983571471,268,819,-2.21E+01
8320,5.74,-0.257132793,-0.966376079,266.4,819,0.00E+00
8321,4.44,-0.64278761,-0.766044443,267.2,816,0.00E+00
8322,4.59,-0.945518576,-0.325568154,268.1,817,0.00E+00
8323,4.29,-0.97154912,-0.236838146,268.9,817,0.00E+00
8324,4.44,-0.90408255,-0.427357863,268.3,817,0.00E+00
8325,4.19,-0.894154237,-0.447759088,267.8,817,-4.39E-01
8326,3.8,-0.779337965,-0.626603811,266.9,818,9.14E+00
8327,4.03,-0.435231099,-0.900318771,267.5,818,1.44E+01
8328,3.97,-0.503019947,-0.864274802,267.3,818,1.44E+01
8329,4.1,-0.510542918,-0.859852272,267.7,818,1.43E+01
8330,4.02,-0.302369891,-0.953190668,267.4,818,-2.73E+00
8331,4.38,-0.320612991,-0.947210278,268.8,819,-1.32E+01
8332,5.94,-0.083677843,-0.996492859,269.8,820,-8.08E+00
8333,6.45,0.087155743,-0.996194698,270,820,-9.16E+00
8334,5.67,-0.01396218,-0.999902524,269.7,820,-2.19E+00
8335,5.47,-0.04884977,-0.998806137,270,821,-2.07E+01
8336,5.48,-0.081938509,-0.996637387,271.1,821,-1.62E+01
8337,5.09,-0.292371705,-0.956304756,272.4,821,0.00E+00
8338,5.51,-0.36162457,-0.932323801,274,821,-6.04E+00
8339,5.68,-0.356737999,-0.934204474,274.7,820,-2.00E+00
8340,5.25,-0.4539905,-0.891006524,275.1,820,1.40E+00
8341,5.06,-0.562083378,-0.827080574,275,820,-7.53E-01
8342,4.6,-0.504527624,-0.863395551,274.9,820,2.67E+00
8343,4.52,-0.516533329,-0.856267085,274.3,819,1.16E+01
8344,5.2,-0.427357863,-0.90408255,272.1,819,1.14E+01
8345,7.98,-0.487859659,-0.872922077,271.8,815,-1.85E+00
8346,7.16,-0.436801788,-0.899557779,271.9,815,-4.04E+00
8347,5.95,-0.419452082,-0.907777479,272.2,815,1.72E+00
8348,5.53,-0.359996808,-0.932953535,272.9,814,3.60E+00
8349,5.84,-0.395545503,-0.918446381,271.8,813,6.79E+00
8350,5.76,-0.438371147,-0.898794046,272.4,813,1.23E+01
8351,5.15,-0.400349033,-0.91636273,272.6,814,1.05E+01
8352,5.49,-0.36162457,-0.932323801,273.5,814,1.17E+01
8353,5.69,-0.377840787,-0.925870585,273.9,813,7.82E+00
8354,6.53,-0.350207381,-0.936672189,272.8,813,1.02E+01
8355,6.01,-0.309016994,-0.951056516,274,813,9.67E+00
8356,5.41,-0.382683432,-0.923879533,274.4,813,8.26E+00
8357,7.42,-0.284015345,-0.958819735,274,812,4.29E+00
8358,7.11,-0.246999013,-0.969015731,273.3,812,3.78E+00
8359,6.54,-0.142628934,-0.989776231,273.2,811,3.35E+00
